CODE,LINE_NAME,DATE,OUTPUT_KWH,LOSS_NOLOAD_KWH,LOSS_LOAD_KWH,LOSS_KWH,LOSS_PCT,MAX_LOAD_PCT,AVG_LOAD_PCT,N_INTERVALS,OUTPUT_SRC
PĐ.AMP.T1.1000kVA,PĐ.AMP.T1.1000kVA,2026-07-08,1855.2,21.48,2.23146,23.7115,1.26198,19.7717,7.97328,48,index
PĐ.BQL.T1.75kVA,PĐ.BQL.T1.75kVA,2026-07-08,133.2,3.696,0.1905,3.8865,2.83507,17.5841,7.55301,48,index
TH.ACCELOTECH.T1.800kVA,TH.ACCELOTECH.T1.800kVA,2026-07-08,4028.8,19.92,8.33918,28.2592,0.696544,37.9531,20.9585,48,index
TH.ASAHI.T1.2500kVA,TH.ASAHI.T1.2500kVA,2026-07-08,17658,45.5467,28.9965,74.5432,0.420375,36.0188,29.7643,48,index
TH.BAIYANG.T1.2500kVA,TH.BAIYANG.T1.2500kVA,2026-07-08,1254,45.4518,0.166113,45.6179,3.5101,7.87233,1.91895,48,index
TH.BEBRIGHT.T1.2500kVA,TH.BEBRIGHT.T1.2500kVA,2026-07-08,1476,45.5784,0.764686,46.3431,3.04419,10.7714,2.66399,48,index
TH.BQL.PCCC2.750kVA,TH.BQL.PCCC2.750kVA,2026-07-08,29,17.568,0.000779385,17.5688,37.7265,0.465713,0.156615,48,index
TH.BQL.T1.180kVA,TH.BQL.T1.180kVA,2026-07-08,318,6.84,0.302029,7.14203,2.19659,12.9,7.35953,48,index
TH.BQL.T2.160kVA,TH.BQL.T2.160kVA,2026-07-08,372.4,6.432,0.609309,7.04131,1.8557,34.0216,9.42374,55,index
TH.FANTASY.T1.3150kVA,TH.FANTASY.T1.3150kVA,2026-07-08,34531,91.8096,122.839,214.649,0.617773,74.2297,47.2072,48,index
TH.FANTASY.T2.3150kVA,TH.FANTASY.T2.3150kVA,2026-07-08,3199,91.8096,1.09969,92.9093,2.82235,9.18552,4.29457,48,index
TH.HONGXI.T1.800kVA,TH.HONGXI.T1.800kVA,2026-07-08,100.8,19.8647,0.0196236,19.8843,16.4763,1.37244,1.09329,48,index
TH.HUM&C.T1.750kVA,TH.HUM&C.T1.750kVA,2026-07-08,3897.6,18.912,8.47366,27.3857,0.697726,29.8934,22.9926,48,index
TH.SINHER.T1.1600kVA,TH.SINHER.T1.1600kVA,2026-07-08,960,27.696,0.299737,27.9957,2.83359,5.32124,2.47292,48,index
TH.XULI.T1.1000kVA,TH.XULI.T1.1000kVA,2026-07-08,6007.2,23.088,22.7933,45.8813,0.757983,78.5768,27.4342,48,index
TTI.BQL.T1.630kVA XLNT,TTI.BQL.T1.630kVA  XLNT,2026-07-08,15,18.72,0.000200998,18.7202,55.5163,0.191136,0.0933653,48,index
TTI.BQL.T2.630kVA CCNS,TTI.BQL.T2.630kVA CCNS,2026-07-08,623,18.668,0.327329,18.9953,2.9588,9.91435,4.20112,48,index
TTI.BQL.T3.400kVA,TTI.BQL.T3.400kVA  CS+BQL,2026-07-08,454.4,9.96,0.240501,10.2005,2.19554,8.94537,4.93103,54,index
TTI.BQL.T4.250kVA,TTI.BQL.T4.250kVA,2026-07-08,43.2,8.6878,0.0123623,8.70016,16.7633,3.2029,0.865803,48,index
TTI.JOHNSON 2.T1.3000kVA,TTI.JOHNSON 2.T1.3000kVA,2026-07-08,3576,95.088,1.28603,96.374,2.6243,7.85595,4.97951,48,index
TTI.JOHNSON.T1.3000kVA,TTI.JOHNSON.T1.3000kVA,2026-07-08,24192,95.6695,62.3387,158.008,0.648904,43.9365,35.4712,48,index
TTI.JOHNSON.T2.2000kVA,TTI.JOHNSON.T2.2000kVA,2026-07-08,4476,73.128,3.10894,76.2369,1.67471,16.1511,9.33699,48,index
TTI.TITAN.MVSG.1250kVA,TTI.TITAN.MVSG.1250kVA,2026-07-08,32,63.4233,0.000367155,63.4237,66.4654,0.357771,0.0856486,48,index
YM.DAECHANG.T1.560kVA,YM.DAECHANG.T1.560kVA,2026-07-08,696,7.728,1.07516,8.80316,1.24902,28.5322,5.53238,48,index
YM.ECOPIONEER.1250 kVA,YM.ECOPIONEER.1250kVA,2026-07-08,198,28.512,0.015583,28.5276,12.5934,1.8783,0.670541,48,index
YM.FOT.T1.2000kVA,YM.FOT.T1.2000kVA,2026-07-08,5576,57.3682,5.84763,63.2158,1.121,17.3033,11.5851,48,index
YM.FUMAO.800kVA,YM.FUMAO.800kVA,2026-07-08,3310,19.1592,17.3801,36.5393,1.09185,81.3889,18.5058,48,index
YM.JILI.T1.630kVA,YM.JILI.T1.630kVA,2026-07-08,4195.36,17.9362,21.8617,39.7979,0.939702,75.3552,30.2297,48,index
YM.KIMTIN.3000KVA,YM.KIMTIN.3000KVA.ECHO,2026-07-08,5348,25.68,2.96018,28.6402,0.532678,20.2973,7.20892,51,index
YM.KIMTIN2.T1.1250kVA,YM.KIMTIN2.T1.1250kVA,2026-07-08,666,52.08,0.366295,52.4463,7.29996,5.21353,2.26924,48,index
YM.LIHUA.T1.560kVA,YM.LIHUA.T1.560kVA,2026-07-08,5800,16.7338,36.7167,53.4505,0.913144,83.2489,46.368,48,index
YM.LIHUA.T2.560kVA,YM.LIHUA.T2.560kVA,2026-07-08,5779.2,16.008,29.4279,45.4359,0.780065,66.8521,46.2346,48,index
YM.MINHQUANG.T1.1500kVA,YM.MINHQUANG.T1.1500kVA,2026-07-08,5060,31.3417,7.85163,39.1934,0.768619,21.227,14.8528,48,index
YM.NCC.250kVA,YM.NCC.250kVA,2026-07-08,525.6,7.41933,0.638733,8.05807,1.50997,18.5764,8.67809,48,index
YM.NHUADUCANH.T1.2000kVA,YM.NHUADUCANH.T1.2000kVA,2026-07-08,140,57.3682,0.00561977,57.3738,29.0686,1.24,0.286891,48,index
YM.OSAKA.160kVA,YM.OSAKA.160kVA,2026-07-08,226,14.8506,0.477042,15.3277,6.3514,17.1388,5.57085,48,index
YM.PACIFIC.T1.1000kVA,YM.PACIFIC.T1.1000kVA,2026-07-08,12067.4,22.3344,55.2138,77.5482,0.63852,57.7908,52.0221,48,index
YM.PE_FOAMVH.T1.1000kVA,YM.PE_FOAMVH.T1.1000kVA,2026-07-08,9.6,11.6635,8.22409e-05,11.6636,54.8524,0.12,0.0710769,26,index
YM.SOL.T1.400kVA,YM.SOL.T1.400kVA,2026-07-08,1228,10.1587,1.64039,11.7991,0.951696,18.7002,13.1473,48,index
YM.SONMIENBAC.T1.1250kVA,YM.SONMIENBAC.T1.1250kVA,2026-07-08,126,25.6087,0.00585772,25.6145,16.8945,0.9603,0.433745,48,index
YM.TITAN.NX1.400kVA,YM.TITAN.NX1.400kVA.SML,2026-07-08,2155.2,9.6,8.54308,18.1431,0.834801,53.9897,23.1899,48,index
YM.TITAN.NX2.400kVA,YM.TITAN.NX2.400kVA.ESSENCE,2026-07-08,398.4,9.6465,0.396088,10.0426,2.45875,13.9478,5.41398,48,index
YM.TITAN.NX3.400kVA,YM.TITAN.NX3.400kVA.EVERJOY,2026-07-08,13.2,9.648,0.000165002,9.64817,42.2273,0.161555,0.135876,48,index
YM.TITAN.NX4.400kVA,YM.TITAN.NX4.400kVA.JOINT,2026-07-08,14.4,9.8436,0.000253084,9.84385,40.6035,0.429535,0.158334,48,index
YM.TITAN.NX5.400KVA,YM.TITAN.NX5.400KVA.JEN YAW,2026-07-08,592,9.864,1.03547,10.8995,1.80784,26.6147,6.62561,48,index
YM.TITAN.NX6.400kVA,YM.TITAN.NX6.400kVA.FUMAO,2026-07-08,1027.2,9.72,2.05361,11.7736,1.1332,29.3946,10.8619,48,index
YM.TITAN.NX7.630kVA,YM.TITAN.NX7.630kVA,2026-07-08,1278.4,18.768,1.5673,20.3353,1.56578,18.962,8.77474,48,index
YM.TITAN.NX8.750kVA,YM.TITAN.NX8.750kVA Hồng Nguyên,2026-07-08,2084,19.296,2.77714,22.0731,1.04807,20.0789,12.2899,48,index
YM.TITAN.NX9.750kVA,YM.TITAN.NX9.750kVA,2026-07-08,1240,19.296,1.16944,20.4654,1.62364,18.2049,7.10293,48,index
YM.VINSON.T1.400kVA,YM.VINSON.T1.400kVA,2026-07-08,2752,10.6874,9.27178,19.9592,0.720039,36.4297,30.2082,48,index
YM.YUSEN.T1.800kVA,YM.YUSEN.T1.800kVA,2026-07-08,678,19.1592,0.303103,19.4623,2.79045,10.3533,3.75139,48,index
03.AQ.T1.2500kVA,03.AQ.T1.2500kVA,2026-07-09,66,107.7,0.0008347,107.701,62.0036,0.187446,0.141857,48,index
03.ECOLAND.T1.400KVA,03.ECOLAND.T1.400KVA,2026-07-09,328,6.768,0.1695,6.9375,2.07128,6.47012,3.36418,48,index
03.ECOLAND.T2.250kVA,03.ECOLAND.T2.250kVA,2026-07-09,771.6,8.712,1.21221,9.92421,1.26985,20.7922,12.6644,48,index
03.ECOLAND.T4.1250kVA,03.ECOLAND.T4.1250kVA,2026-07-09,249,28.9959,0.0265641,29.0224,10.4389,2.21269,0.976131,48,index
03.ECOLAND.T5.1500kVA,03.ECOLAND.T5.1500kVA,2026-07-09,60.8,29.616,0.00123197,29.6172,32.7562,0.405894,0.156628,48,index
03.GHN.T1.2000kVA,03.GHN.T1.2000kVA,2026-07-09,14035,44.4,35.1464,79.5464,0.563577,37.113,29.3113,48,index
03.IP.T1.560kVA,03.IP.T1.560kVA,2026-07-09,2166.4,12.9638,4.11775,17.0816,0.78231,36.5602,17.1521,48,index
03.JPVN.T1.800kVA,03.JPVN.T1.800kVA,2026-07-09,1746,19.2395,2.39723,21.6367,1.22405,23.3344,9.41811,48,index
03.LOGOS.T1.1000kVA,03.LOGOS.T1.1000kVA,2026-07-09,60.8,21.2808,0.00120659,21.282,25.9277,0.263879,0.234252,48,index
03.LOGOS.T2.2500kVA,03.LOGOS.T2.2500kVA,2026-07-09,2510,40.7112,24.5959,65.3071,2.5359,23.3289,22.3132,48,index
03.LOGOS.T3.1600kVA,03.LOGOS.T3.1600kVA,2026-07-09,390.4,28.68,0.0471656,28.7272,6.85405,2.33803,1.0309,48,index
03.NHUABINHTHUAN.2000kVA,03.NHUABINHTHUAN.2000kVA,2026-07-09,190,44.3383,0.00661511,44.3449,18.9229,0.800391,0.349505,48,index
03.PANEL.1000kVA,03.PANEL.1000kVA,2026-07-09,0,0.462205,0,0.462205,100,0,0,1,pxdt
03.SENDAI.T1.1000kVA,03.SENDAI.T1.1000kVA,2026-07-09,4474,22.1704,8.08211,30.2525,0.671644,24.923,19.49,48,index
03.SHINERAY.1000kVA,03.SHINERAY.1000kVA,2026-07-09,1104,22.1229,0.839257,22.9622,2.03753,12.5114,4.6685,48,index
03.TAMAGAWA.T1.750kVA,03.TAMAGAWA.T1.750kVA,2026-07-09,2582.4,21.552,4.98022,26.5322,1.01698,29.9622,15.2021,48,index
03.TMD.3000kVA,03.TMD.3000kVA ( 0.2kV ),2026-07-09,2843.6,52.32,7.49745,59.8174,2.06024,12.9852,12.5306,52,index
PĐ.AMP.T1.1000kVA,PĐ.AMP.T1.1000kVA,2026-07-09,1819.2,21.48,2.06751,23.5475,1.27785,17.8194,7.67816,48,index
PĐ.BQL.T1.75kVA,PĐ.BQL.T1.75kVA,2026-07-09,125.7,3.696,0.17963,3.87563,2.99102,16.12,7.32548,48,index
TH.ACCELOTECH.T1.800kVA,TH.ACCELOTECH.T1.800kVA,2026-07-09,3609.6,19.92,6.56243,26.4824,0.728323,32.0627,18.8603,48,index
TH.ASAHI.T1.2500kVA,TH.ASAHI.T1.2500kVA,2026-07-09,16386,45.5467,25.3934,70.9402,0.431065,33.3783,27.8788,48,index
TH.BAIYANG.T1.2500kVA,TH.BAIYANG.T1.2500kVA,2026-07-09,4878,45.5784,5.44171,51.0201,1.0351,32.0462,9.03609,48,index
TH.BEBRIGHT.T1.2500kVA,TH.BEBRIGHT.T1.2500kVA,2026-07-09,1278,45.5151,0.481517,45.9966,3.47407,8.1028,2.20339,48,index
TH.BQL.PCCC2.750kVA,TH.BQL.PCCC2.750kVA,2026-07-09,29,17.568,0.000761895,17.5688,37.7265,0.465713,0.156864,48,index
TH.BQL.T1.180kVA,TH.BQL.T1.180kVA,2026-07-09,295.8,6.84,0.282967,7.12297,2.35141,15.5116,6.75767,48,index
TH.BQL.T2.160kVA,TH.BQL.T2.160kVA,2026-07-09,371.6,6.432,0.565139,6.99714,1.84818,26.6129,9.73525,54,index
TH.FANTASY.T1.3150kVA,TH.FANTASY.T1.3150kVA,2026-07-09,33880,91.8096,119.134,210.943,0.618766,72.4378,46.5579,48,index
TH.FANTASY.T2.3150kVA,TH.FANTASY.T2.3150kVA,2026-07-09,3416,91.2995,1.24298,92.5425,2.63763,9.34985,4.62822,48,index
TH.HONGXI.T1.800kVA,TH.HONGXI.T1.800kVA,2026-07-09,164.8,19.9062,0.0292407,19.9354,10.7913,2.11698,1.2954,48,index
TH.HUM&C.T1.750kVA,TH.HUM&C.T1.750kVA,2026-07-09,3784,18.912,8.25035,27.1623,0.712705,29.2631,22.6496,48,index
TH.SINHER.T1.1600kVA,TH.SINHER.T1.1600kVA,2026-07-09,1156,27.696,0.508533,28.2045,2.38173,7.21409,3.07068,48,index
TH.XULI.T1.1000kVA,TH.XULI.T1.1000kVA,2026-07-09,6141.6,23.088,21.7886,44.8766,0.725398,69.6791,26.5727,48,index
TTI.BQL.T1.630kVA XLNT,TTI.BQL.T1.630kVA  XLNT,2026-07-09,13,18.72,0.000170807,18.7202,59.0166,0.191136,0.0818339,48,index
TTI.BQL.T2.630kVA CCNS,TTI.BQL.T2.630kVA CCNS,2026-07-09,504,18.707,0.227368,18.9344,3.62079,9.30784,3.37615,48,index
TTI.BQL.T3.400kVA,TTI.BQL.T3.400kVA  CS+BQL,2026-07-09,422.8,9.96,0.201892,10.1619,2.34706,7.97128,4.58998,49,index
TTI.BQL.T4.250kVA,TTI.BQL.T4.250kVA,2026-07-09,44.4,8.70595,0.0125895,8.71854,16.4134,3.18007,0.875744,48,index
TTI.JOHNSON 2.T1.3000kVA,TTI.JOHNSON 2.T1.3000kVA,2026-07-09,3696,94.8899,1.44896,96.3389,2.54035,8.69914,5.27453,48,index
TTI.JOHNSON.T1.3000kVA,TTI.JOHNSON.T1.3000kVA,2026-07-09,24392,95.4036,65.0942,160.498,0.653692,43.7803,36.4066,48,index
TTI.JOHNSON.T2.2000kVA,TTI.JOHNSON.T2.2000kVA,2026-07-09,4380,73.128,2.98853,76.1165,1.70814,14.1308,9.20884,48,index
TTI.TITAN.MVSG.1250kVA,TTI.TITAN.MVSG.1250kVA,2026-07-09,32,63.335,0.00126935,63.3363,66.4346,1.38933,0.123376,48,index
YM.DAECHANG.T1.560kVA,YM.DAECHANG.T1.560kVA,2026-07-09,661,7.728,0.648973,8.37697,1.25146,25.3627,4.7364,48,index
YM.ECOPIONEER.1250 kVA,YM.ECOPIONEER.1250kVA,2026-07-09,243,28.512,0.0214138,28.5334,10.5083,2.0514,0.7998,48,index
YM.FOT.T1.2000kVA,YM.FOT.T1.2000kVA,2026-07-09,5244,57.528,5.24881,62.7768,1.18296,17.0438,10.9858,48,index
YM.FUMAO.800kVA,YM.FUMAO.800kVA,2026-07-09,4702,19.1326,25.8327,44.9653,0.947244,71.673,27.9082,48,index
YM.JILI.T1.630kVA,YM.JILI.T1.630kVA,2026-07-09,4126.24,17.9237,22.5397,40.4634,0.971114,84.2786,29.1654,48,index
YM.KIMTIN.3000KVA,YM.KIMTIN.3000KVA.ECHO,2026-07-09,6152,25.6622,3.27234,28.9345,0.468125,17.8305,8.40129,50,index
YM.KIMTIN2.T1.1250kVA,YM.KIMTIN2.T1.1250kVA,2026-07-09,1191,52.0077,1.55101,53.5587,4.30343,9.2933,4.20182,48,index
YM.LIHUA.T1.560kVA,YM.LIHUA.T1.560kVA,2026-07-09,5641.6,16.7338,34.192,50.9257,0.894607,75.5305,45.4418,48,index
YM.LIHUA.T2.560kVA,YM.LIHUA.T2.560kVA,2026-07-09,4958.4,16.008,22.5898,38.5978,0.772419,64.7335,40.7374,48,index
YM.MINHQUANG.T1.1500kVA,YM.MINHQUANG.T1.1500kVA,2026-07-09,4832,31.32,7.30255,38.6226,0.79297,20.6852,14.277,48,index
YM.NCC.250kVA,YM.NCC.250kVA,2026-07-09,453,7.39867,0.470893,7.86956,1.70755,16.7859,7.55753,48,index
YM.NHUADUCANH.T1.2000kVA,YM.NHUADUCANH.T1.2000kVA,2026-07-09,212,57.4481,0.0131546,57.4613,21.3245,1.40014,0.431783,48,index
YM.OSAKA.160kVA,YM.OSAKA.160kVA,2026-07-09,258,14.8817,0.670948,15.5526,5.68542,17.5629,6.76255,48,index
YM.PACIFIC.T1.1000kVA,YM.PACIFIC.T1.1000kVA,2026-07-09,11320.8,22.3344,53.0394,75.3738,0.661395,61.7849,50.7607,48,index
YM.PE_FOAMVH.T1.1000kVA,YM.PE_FOAMVH.T1.1000kVA,2026-07-09,21.6,22.2413,0.000299702,22.2416,50.7318,0.384749,0.0890156,48,index
YM.SOL.T1.400kVA,YM.SOL.T1.400kVA,2026-07-09,1091.2,10.1587,1.29809,11.4568,1.03902,16.6576,11.7221,48,index
YM.SONMIENBAC.T1.1250kVA,YM.SONMIENBAC.T1.1250kVA,2026-07-09,99,25.573,0.00318975,25.5762,20.5306,0.913262,0.319591,48,index
YM.TITAN.NX1.400kVA,YM.TITAN.NX1.400kVA.SML,2026-07-09,1840,9.6,6.28229,15.8823,0.855781,53.2346,19.746,48,index
YM.TITAN.NX2.400kVA,YM.TITAN.NX2.400kVA.ESSENCE,2026-07-09,281.6,9.63312,0.140058,9.77318,3.35418,9.96803,3.15747,48,index
YM.TITAN.NX3.400kVA,YM.TITAN.NX3.400kVA.EVERJOY,2026-07-09,13.2,9.648,0.000160488,9.64816,42.2273,0.134164,0.134164,48,index
YM.TITAN.NX4.400kVA,YM.TITAN.NX4.400kVA.JOINT,2026-07-09,13.2,9.8436,0.000298257,9.8439,42.718,0.488365,0.166335,47,index
YM.TITAN.NX5.400KVA,YM.TITAN.NX5.400KVA.JEN YAW,2026-07-09,505.6,9.864,0.554271,10.4183,2.01897,17.8089,5.40402,48,index
YM.TITAN.NX6.400kVA,YM.TITAN.NX6.400kVA.FUMAO,2026-07-09,988.8,9.72,1.65416,11.3742,1.13722,28.5965,10.4761,48,index
YM.TITAN.NX7.630kVA,YM.TITAN.NX7.630kVA,2026-07-09,1100.8,18.768,1.05672,19.8247,1.76908,14.4726,7.35116,48,index
YM.TITAN.NX8.750kVA,YM.TITAN.NX8.750kVA Hồng Nguyên,2026-07-09,1882,19.296,2.03307,21.3291,1.12062,18.0197,10.6912,48,index
YM.TITAN.NX9.750kVA,YM.TITAN.NX9.750kVA,2026-07-09,1264,19.296,1.34271,20.6387,1.60658,17.3343,7.3396,48,index
YM.VINSON.T1.400kVA,YM.VINSON.T1.400kVA,2026-07-09,2733.6,10.68,9.19209,19.8721,0.72171,41.386,29.9527,48,index
YM.YUSEN.T1.800kVA,YM.YUSEN.T1.800kVA,2026-07-09,714,19.1592,0.362859,19.5221,2.66141,11.4753,3.94218,48,index
03.AQ.T1.2500kVA,03.AQ.T1.2500kVA,2026-07-10,84,108,0.00171211,108.002,56.2504,0.624,0.174674,48,index
03.ECOLAND.T1.400KVA,03.ECOLAND.T1.400KVA,2026-07-10,365,6.7539,0.241642,6.99554,1.88054,7.62365,3.80797,48,index
03.ECOLAND.T2.250kVA,03.ECOLAND.T2.250kVA,2026-07-10,809.4,8.712,1.29879,10.0108,1.22171,19.9755,13.3479,48,index
03.ECOLAND.T4.1250kVA,03.ECOLAND.T4.1250kVA,2026-07-10,315,28.9959,0.0454086,29.0413,8.44121,2.62666,1.19259,48,index
03.ECOLAND.T5.1500kVA,03.ECOLAND.T5.1500kVA,2026-07-10,76.8,29.616,0.00205009,29.6181,27.8318,0.512444,0.205998,48,index
03.GHN.T1.2000kVA,03.GHN.T1.2000kVA,2026-07-10,13975,44.4,35.2467,79.6467,0.566693,37.3169,29.3549,48,index
03.IP.T1.560kVA,03.IP.T1.560kVA,2026-07-10,1547.2,12.9458,2.20169,15.1475,0.969536,23.6359,12.537,48,index
03.JPVN.T1.800kVA,03.JPVN.T1.800kVA,2026-07-10,2202,19.32,3.91525,23.2353,1.04417,28.8024,11.7043,48,index
03.LOGOS.T1.1000kVA,03.LOGOS.T1.1000kVA,2026-07-10,57.6,21.2956,0.00120742,21.2968,26.9932,0.263879,0.234252,48,index
03.LOGOS.T2.2500kVA,03.LOGOS.T2.2500kVA,2026-07-10,2320,40.7112,24.1546,64.8658,2.71989,22.9927,22.1117,48,index
03.LOGOS.T3.1600kVA,03.LOGOS.T3.1600kVA,2026-07-10,377.6,28.68,0.0431313,28.7231,7.06904,1.83967,1.00483,48,index
03.NHUABINHTHUAN.2000kVA,03.NHUABINHTHUAN.2000kVA,2026-07-10,165,44.4,0.00626423,44.4063,21.2058,0.828402,0.346501,48,index
03.PANEL.1000kVA,03.PANEL.1000kVA,2026-07-10,0,6.60953,0,6.60953,100,0,0,15,pxdt
03.SENDAI.T1.1000kVA,03.SENDAI.T1.1000kVA,2026-07-10,4504,22.1858,8.10134,30.2872,0.667959,23.2791,19.4941,48,index
03.SHINERAY.1000kVA,03.SHINERAY.1000kVA,2026-07-10,1106.4,22.1692,0.873564,23.0427,2.04019,21.4875,4.79481,48,index
03.TAMAGAWA.T1.750kVA,03.TAMAGAWA.T1.750kVA,2026-07-10,2508.8,21.552,4.46918,26.0212,1.02655,28.9388,14.3688,48,index
03.TMD.3000kVA,03.TMD.3000kVA ( 0.2kV ),2026-07-10,2705.4,52.32,7.498,59.818,2.16323,12.9748,12.5492,54,index
PĐ.AMP.T1.1000kVA,PĐ.AMP.T1.1000kVA,2026-07-10,1879.2,21.4651,2.11037,23.5755,1.239,17.9011,7.70483,48,index
PĐ.BQL.T1.75kVA,PĐ.BQL.T1.75kVA,2026-07-10,126.6,3.69857,0.179479,3.87805,2.97218,17.16,7.19597,48,index
TH.ACCELOTECH.T1.800kVA,TH.ACCELOTECH.T1.800kVA,2026-07-10,3924.8,19.92,8.07291,27.9929,0.708181,35.3816,20.5508,48,index
TH.ASAHI.T1.2500kVA,TH.ASAHI.T1.2500kVA,2026-07-10,17118,45.5467,28.0415,73.5883,0.428048,38.1062,29.1173,48,index
TH.BAIYANG.T1.2500kVA,TH.BAIYANG.T1.2500kVA,2026-07-10,1224,45.5784,0.230423,45.8088,3.60754,8.09572,2.14855,48,index
TH.BEBRIGHT.T1.2500kVA,TH.BEBRIGHT.T1.2500kVA,2026-07-10,1074,45.5784,0.280957,45.8594,4.0951,5.32886,1.87483,48,index
TH.BQL.PCCC2.750kVA,TH.BQL.PCCC2.750kVA,2026-07-10,28,17.568,0.000734002,17.5687,38.5544,0.465713,0.154108,48,index
TH.BQL.T1.180kVA,TH.BQL.T1.180kVA,2026-07-10,276.6,6.84,0.243536,7.08354,2.49699,14.7388,6.20288,48,index
TH.BQL.T2.160kVA,TH.BQL.T2.160kVA,2026-07-10,388.4,6.432,0.665734,7.09773,1.79463,27.5974,10.316,50,index
TH.FANTASY.T1.3150kVA,TH.FANTASY.T1.3150kVA,2026-07-10,34440,91.8096,123.406,215.216,0.621019,76.2431,47.3166,48,index
TH.FANTASY.T2.3150kVA,TH.FANTASY.T2.3150kVA,2026-07-10,3619,91.7458,1.33216,93.078,2.50744,8.9107,4.80387,48,index
TH.HONGXI.T1.800kVA,TH.HONGXI.T1.800kVA,2026-07-10,121.6,19.92,0.0212238,19.9412,14.0886,1.46492,1.13489,48,index
TH.HUM&C.T1.750kVA,TH.HUM&C.T1.750kVA,2026-07-10,3817.6,18.912,9.14195,28.0539,0.729497,30.2708,23.9486,48,index
TH.SINHER.T1.1600kVA,TH.SINHER.T1.1600kVA,2026-07-10,1124,27.696,0.447486,28.1435,2.44271,6.39868,2.89988,48,index
TH.XULI.T1.1000kVA,TH.XULI.T1.1000kVA,2026-07-10,6309.6,23.088,24.1717,47.2597,0.743445,78.8494,28.0184,48,index
TTI.BQL.T1.630kVA XLNT,TTI.BQL.T1.630kVA  XLNT,2026-07-10,14,18.72,0.000165017,18.7202,57.2129,0.175323,0.0845665,48,index
TTI.BQL.T2.630kVA CCNS,TTI.BQL.T2.630kVA CCNS,2026-07-10,626,18.72,0.371741,19.0917,2.95954,10.745,4.37992,48,index
TTI.BQL.T3.400kVA,TTI.BQL.T3.400kVA  CS+BQL,2026-07-10,390,9.96,0.17496,10.135,2.53289,7.32607,4.30078,51,index
TTI.BQL.T4.250kVA,TTI.BQL.T4.250kVA,2026-07-10,45,8.712,0.0115661,8.72357,16.2379,3.22575,0.827403,48,index
TTI.JOHNSON 2.T1.3000kVA,TTI.JOHNSON 2.T1.3000kVA,2026-07-10,3760,95.088,1.70389,96.7919,2.50965,10.0331,5.47825,48,index
TTI.JOHNSON.T1.3000kVA,TTI.JOHNSON.T1.3000kVA,2026-07-10,24288,95.736,63.1783,158.914,0.650038,45.4632,35.6715,48,index
TTI.JOHNSON.T2.2000kVA,TTI.JOHNSON.T2.2000kVA,2026-07-10,4200,73.128,2.70928,75.8373,1.77362,14.4413,8.72595,48,index
TTI.TITAN.MVSG.1250kVA,TTI.TITAN.MVSG.1250kVA,2026-07-10,32,63.6,0.00145638,63.6015,66.5277,0.996634,0.105404,48,index
YM.DAECHANG.T1.560kVA,YM.DAECHANG.T1.560kVA,2026-07-10,601,7.728,0.754419,8.48242,1.39174,23.5658,4.95846,48,index
YM.ECOPIONEER.1250 kVA,YM.ECOPIONEER.1250kVA,2026-07-10,237,28.4922,0.019975,28.5122,10.7386,1.73615,0.803385,48,index
YM.FOT.T1.2000kVA,YM.FOT.T1.2000kVA,2026-07-10,5492,57.528,5.86536,63.3934,1.14111,18.4378,11.6077,48,index
YM.FUMAO.800kVA,YM.FUMAO.800kVA,2026-07-10,4920,19.1459,29.3723,48.5182,0.976512,81.0632,29.0934,48,index
YM.JILI.T1.630kVA,YM.JILI.T1.630kVA,2026-07-10,3909.12,17.9362,20.5362,38.4724,0.974578,80.0179,26.6845,48,index
YM.KIMTIN.3000KVA,YM.KIMTIN.3000KVA.ECHO,2026-07-10,7368,25.68,4.4947,30.1747,0.407867,20.4983,9.74731,54,index
YM.KIMTIN2.T1.1250kVA,YM.KIMTIN2.T1.1250kVA,2026-07-10,1062,52.0077,1.06304,53.0707,4.7594,11.1208,3.6114,48,index
YM.LIHUA.T1.560kVA,YM.LIHUA.T1.560kVA,2026-07-10,5945.6,16.7338,38.4687,55.2025,0.919918,86.8964,47.5125,48,index
YM.LIHUA.T2.560kVA,YM.LIHUA.T2.560kVA,2026-07-10,4830.4,16.008,22.1302,38.1382,0.783361,66.4495,39.9855,48,index
YM.MINHQUANG.T1.1500kVA,YM.MINHQUANG.T1.1500kVA,2026-07-10,4776,31.32,6.91698,38.237,0.794248,20.5968,13.9443,48,index
YM.NCC.250kVA,YM.NCC.250kVA,2026-07-10,524.4,7.44,0.625002,8.065,1.51465,19.4054,8.43571,48,index
YM.NHUADUCANH.T1.2000kVA,YM.NHUADUCANH.T1.2000kVA,2026-07-10,252,57.528,0.0211073,57.5491,18.5913,1.48,0.548471,48,index
YM.OSAKA.160kVA,YM.OSAKA.160kVA,2026-07-10,219,14.8506,0.527638,15.3783,6.5613,15.3125,5.8575,48,index
YM.PACIFIC.T1.1000kVA,YM.PACIFIC.T1.1000kVA,2026-07-10,11366.2,22.3344,50.1759,72.5103,0.633905,57.1704,49.227,48,index
YM.PE_FOAMVH.T1.1000kVA,YM.PE_FOAMVH.T1.1000kVA,2026-07-10,21.6,22.3344,0.000222712,22.3346,50.836,0.456,0.0745,48,index
YM.SOL.T1.400kVA,YM.SOL.T1.400kVA,2026-07-10,1182.4,10.1587,1.63576,11.7945,0.987652,19.4718,12.7332,48,index
